,val_accuracy,accuracy,val_loss,loss
0,0.8240761756896973,0.9538956880569458,0.4380919933319092,0.15091137183316186
1,0.8570855259895325,0.9776960611343384,0.7216109037399292,0.06793696226322161
2,0.8589773178100586,0.9866176247596741,0.7316804528236389,0.03931432128774015
3,0.8745127320289612,0.9891829490661621,0.9568105936050415,0.03265152650803377
4,0.8613276481628418,0.9903516173362732,0.09046052396297455,0.02862382867857099
