,val_accuracy,accuracy,val_loss,loss
0,0.8534443378448486,0.9882993698120117,0.6577595472335815,0.03499478288640839
1,0.8624168634414673,0.9924893379211426,0.7978550791740417,0.023791299086246047
2,0.8601238131523132,0.9942565560340881,0.9242148995399475,0.01636312951216342
3,0.8688947558403015,0.9923610687255859,0.7945778369903564,0.02470970628952403
4,0.8729075789451599,0.9925891160964966,0.2415200024843216,0.02379717420487872
