,val_accuracy,accuracy,val_loss,loss
0,0.9080178141593933,0.8053786158561707,0.29027703404426575,0.6589165925979614
1,0.9210766553878784,0.8877677321434021,0.2446119785308838,0.3519774377346039
2,0.9378421306610107,0.9042997360229492,0.1986812800168991,0.2996188700199127
3,0.9233006238937378,0.915401816368103,0.2511078417301178,0.2647743821144104
4,0.9408074617385864,0.9164279699325562,0.19620010256767273,0.27055588364601135
