,val_accuracy,accuracy,val_loss,loss
0,0.9067062139511108,0.8115923404693604,0.2869563400745392,0.6352999210357666
1,0.9236997961997986,0.8891501426696777,0.23311568796634674,0.34920671582221985
2,0.9361883997917175,0.906466007232666,0.20060567557811737,0.2921980619430542
3,0.9290602207183838,0.9128650426864624,0.2399316281080246,0.2723986804485321
4,0.9470232725143433,0.9189789891242981,0.16691993176937103,0.25542110204696655
